customer_id,activity_month,nb_app_opens,nb_transactions_imported,nb_budgets_created,nb_goals_created,nb_dashboard_views,is_active_month,usage_segment
CUST_000990,2025-02-01,2,0,0,0,0,True,low
CUST_000990,2025-03-01,1,0,0,0,1,False,low
CUST_000991,2025-02-01,3,1,1,0,4,True,medium
CUST_000992,2025-08-01,1,0,0,0,0,False,low
CUST_000993,2025-12-01,3,1,1,0,3,True,medium
CUST_000994,2025-01-01,1,0,1,0,1,True,low
CUST_000994,2025-02-01,4,1,0,1,3,True,medium
CUST_000995,2025-09-01,2,0,0,0,2,True,low
CUST_000996,2025-08-01,3,1,0,0,0,True,low
CUST_000997,2025-07-01,4,1,1,0,2,True,medium
CUST_000997,2025-08-01,1,0,0,0,0,False,low
CUST_000998,2025-10-01,1,0,0,0,1,False,low
CUST_000999,2025-03-01,19,6,2,2,13,True,power
CUST_000999,2025-04-01,11,7,2,1,6,True,power
CUST_000999,2025-05-01,10,4,1,0,8,True,power
CUST_000999,2025-06-01,15,5,1,1,12,True,power
CUST_000999,2025-07-01,12,7,1,1,10,True,power
CUST_000999,2025-08-01,18,6,2,0,9,True,power
CUST_000999,2025-09-01,11,5,1,2,9,True,power
CUST_000999,2025-10-01,18,6,1,1,12,True,power
CUST_000999,2025-11-01,17,5,2,0,12,True,power
CUST_000999,2025-12-01,18,5,0,0,11,True,power
CUST_001000,2025-10-01,5,1,1,0,3,True,medium
CUST_001001,2025-02-01,1,0,0,0,2,False,low
CUST_001002,2025-02-01,0,1,0,0,0,True,low
CUST_001002,2025-03-01,20,7,3,2,9,True,power
CUST_001002,2025-04-01,11,6,1,2,11,True,power
CUST_001002,2025-05-01,10,7,2,1,11,True,power
CUST_001002,2025-06-01,15,6,0,1,11,True,power
CUST_001002,2025-07-01,17,5,0,2,10,True,power
CUST_001002,2025-08-01,10,6,1,1,11,True,power
CUST_001002,2025-09-01,17,7,0,1,10,True,power
CUST_001002,2025-10-01,12,6,0,1,6,True,power
CUST_001002,2025-11-01,18,7,0,1,12,True,power
CUST_001002,2025-12-01,10,6,0,0,7,True,power
CUST_001003,2025-11-01,2,1,1,1,4,True,medium
CUST_001004,2025-08-01,21,8,2,1,9,True,power
CUST_001004,2025-09-01,14,5,0,2,6,True,power
CUST_001004,2025-10-01,15,6,2,0,9,True,power
CUST_001004,2025-11-01,11,7,2,0,9,True,power
CUST_001004,2025-12-01,18,7,1,2,9,True,power
CUST_001005,2025-12-01,3,1,0,0,1,True,low
CUST_001006,2025-01-01,1,1,0,0,0,True,low
CUST_001006,2025-02-01,3,0,1,0,3,True,low
CUST_001007,2025-05-01,1,1,1,0,0,True,medium
CUST_001007,2025-06-01,1,0,0,0,1,False,low
CUST_001008,2025-01-01,2,0,0,0,0,True,low
CUST_001009,2025-05-01,2,1,1,0,1,True,medium
CUST_001010,2025-12-01,3,0,0,0,1,True,low
CUST_001011,2025-03-01,0,1,1,0,0,True,medium
CUST_001011,2025-04-01,3,0,0,0,2,True,low
CUST_001012,2025-08-01,1,0,0,0,0,False,low
CUST_001012,2025-09-01,1,0,0,0,0,False,low
CUST_001013,2025-12-01,1,1,0,0,1,True,low
CUST_001014,2025-07-01,3,1,1,1,1,True,medium
CUST_001015,2025-06-01,3,0,0,0,1,True,low
CUST_001016,2025-08-01,2,0,0,0,1,True,low
CUST_001016,2025-09-01,1,0,0,0,0,False,low
CUST_001017,2025-06-01,21,5,2,0,11,True,power
CUST_001017,2025-07-01,5,3,0,2,3,True,power
CUST_001017,2025-08-01,1,0,0,0,1,False,low
CUST_001018,2025-07-01,2,0,0,0,1,True,low
CUST_001019,2025-05-01,3,1,1,0,1,True,medium
CUST_001019,2025-06-01,1,0,0,0,0,False,low
CUST_001020,2025-01-01,3,0,0,0,2,True,low
CUST_001021,2025-07-01,3,1,1,0,2,True,medium
CUST_001021,2025-08-01,0,0,0,0,1,False,low
CUST_001022,2025-11-01,2,1,1,0,4,True,medium
CUST_001023,2025-08-01,2,1,1,1,1,True,medium
CUST_001024,2025-04-01,5,1,1,0,1,True,medium
CUST_001025,2025-03-01,3,1,1,1,4,True,medium
CUST_001026,2025-03-01,3,1,1,1,4,True,medium
CUST_001027,2025-10-01,17,5,1,0,11,True,power
CUST_001027,2025-11-01,14,6,1,2,11,True,power
CUST_001027,2025-12-01,16,5,1,1,9,True,power
CUST_001028,2025-01-01,20,7,3,2,14,True,power
CUST_001028,2025-02-01,17,3,2,2,6,True,power
CUST_001028,2025-03-01,15,3,2,0,11,True,power
CUST_001028,2025-04-01,13,5,0,2,7,True,power
CUST_001028,2025-05-01,10,5,0,0,6,True,power
CUST_001028,2025-06-01,15,6,2,0,8,True,power
CUST_001028,2025-07-01,11,7,2,0,12,True,power
CUST_001028,2025-08-01,17,5,2,1,7,True,power
CUST_001028,2025-09-01,12,5,0,1,8,True,power
CUST_001028,2025-10-01,18,7,1,1,11,True,power
CUST_001028,2025-11-01,14,4,2,0,10,True,power
CUST_001028,2025-12-01,17,4,0,2,7,True,power
CUST_001029,2025-08-01,3,0,0,0,0,True,low
CUST_001030,2025-03-01,1,1,1,1,2,True,medium
CUST_001030,2025-04-01,10,4,0,1,4,True,power
CUST_001030,2025-05-01,7,3,0,0,4,True,medium
CUST_001030,2025-06-01,9,1,0,1,6,True,medium
CUST_001030,2025-07-01,5,1,0,1,4,True,medium
CUST_001030,2025-08-01,5,2,0,1,4,True,medium
CUST_001030,2025-09-01,4,3,0,0,3,True,medium
CUST_001030,2025-10-01,1,0,0,0,1,False,low
CUST_001031,2025-11-01,22,4,2,1,12,True,power
CUST_001031,2025-12-01,16,6,2,0,11,True,power
CUST_001032,2025-04-01,0,0,0,0,1,False,low
CUST_001032,2025-05-01,3,0,0,0,0,True,low
CUST_001033,2025-09-01,4,1,1,1,3,True,medium
CUST_001034,2025-07-01,5,1,1,1,3,True,medium
CUST_001035,2025-01-01,5,1,1,1,3,True,medium
CUST_001036,2025-04-01,3,0,0,0,1,True,low
CUST_001037,2025-11-01,4,1,1,0,2,True,medium
CUST_001038,2025-07-01,2,1,1,0,0,True,medium
CUST_001038,2025-08-01,3,0,0,1,3,True,low
CUST_001039,2025-07-01,3,0,0,0,0,True,low
CUST_001040,2025-12-01,2,0,0,0,0,True,low
CUST_001041,2025-01-01,2,0,0,0,1,True,low
CUST_001042,2025-01-01,3,1,1,0,3,True,medium
CUST_001042,2025-02-01,2,0,0,0,1,True,low
CUST_001043,2025-06-01,1,1,0,0,1,True,low
CUST_001044,2025-03-01,1,0,0,0,0,False,low
CUST_001044,2025-04-01,3,1,1,0,4,True,medium
CUST_001044,2025-05-01,3,2,1,0,1,True,medium
CUST_001044,2025-06-01,3,1,1,0,1,True,medium
CUST_001044,2025-07-01,2,0,1,0,3,True,low
CUST_001044,2025-08-01,2,2,1,0,2,True,medium
CUST_001044,2025-09-01,3,0,0,0,2,True,low
CUST_001044,2025-10-01,2,2,0,0,2,True,medium
CUST_001044,2025-11-01,2,0,1,0,3,True,low
CUST_001044,2025-12-01,4,1,1,0,2,True,medium
CUST_001045,2025-03-01,3,1,1,1,1,True,medium
CUST_001046,2025-04-01,13,5,1,1,8,True,power
CUST_001046,2025-05-01,5,2,1,1,6,True,power
CUST_001046,2025-06-01,5,2,1,1,7,True,power
CUST_001046,2025-07-01,8,1,0,1,3,True,medium
CUST_001046,2025-08-01,6,3,0,0,5,True,medium
CUST_001046,2025-09-01,9,4,1,0,4,True,power
CUST_001046,2025-10-01,5,1,1,0,3,True,medium
CUST_001046,2025-11-01,8,2,0,1,4,True,medium
CUST_001046,2025-12-01,9,1,1,0,3,True,medium
CUST_001047,2025-08-01,12,2,2,2,7,True,power
CUST_001047,2025-09-01,9,4,1,1,3,True,power
CUST_001047,2025-10-01,6,3,1,1,7,True,power
CUST_001047,2025-11-01,6,1,0,0,3,True,medium
CUST_001047,2025-12-01,9,2,1,0,3,True,medium
CUST_001048,2025-04-01,1,0,0,0,0,False,low
CUST_001049,2025-12-01,1,0,0,0,1,False,low
CUST_001050,2025-08-01,5,1,1,1,2,True,medium
CUST_001051,2025-09-01,3,0,0,0,2,True,low
CUST_001052,2025-03-01,1,1,0,0,0,True,low
CUST_001052,2025-04-01,8,2,2,1,5,True,power
CUST_001052,2025-05-01,5,4,0,0,4,True,power
CUST_001052,2025-06-01,5,3,1,1,5,True,power
CUST_001052,2025-07-01,6,3,0,1,6,True,power
CUST_001052,2025-08-01,8,4,0,1,6,True,power
CUST_001052,2025-09-01,9,2,1,0,7,True,medium
CUST_001052,2025-10-01,7,3,1,0,4,True,power
CUST_001052,2025-11-01,5,2,1,0,6,True,medium
CUST_001052,2025-12-01,9,3,1,0,5,True,power
CUST_001053,2025-03-01,1,0,0,0,2,False,low
CUST_001054,2025-08-01,4,1,1,1,2,True,medium
CUST_001055,2025-01-01,5,1,1,0,4,True,medium
CUST_001056,2025-10-01,2,1,1,1,2,True,medium
CUST_001057,2025-12-01,2,0,0,0,2,True,low
CUST_001058,2025-05-01,12,2,2,2,10,True,power
CUST_001058,2025-06-01,6,1,1,1,4,True,medium
CUST_001058,2025-07-01,8,1,0,0,4,True,medium
CUST_001058,2025-08-01,7,1,1,0,6,True,medium
CUST_001058,2025-09-01,8,3,1,0,3,True,power
CUST_001058,2025-10-01,9,4,0,0,4,True,power
CUST_001058,2025-11-01,7,4,1,0,3,True,power
CUST_001058,2025-12-01,9,1,1,0,3,True,medium
CUST_001059,2025-04-01,2,1,1,1,1,True,medium
CUST_001060,2025-01-01,4,1,1,1,4,True,medium
CUST_001061,2025-01-01,1,0,0,0,0,False,low
CUST_001061,2025-02-01,1,0,0,0,2,False,low
CUST_001062,2025-12-01,2,0,0,0,1,True,low
CUST_001063,2025-08-01,3,1,1,1,2,True,medium
CUST_001063,2025-09-01,2,0,0,0,1,True,low
CUST_001064,2025-06-01,2,0,0,0,1,True,low
CUST_001065,2025-10-01,2,1,1,0,1,True,medium
CUST_001066,2025-06-01,3,0,0,0,0,True,low
CUST_001067,2025-03-01,3,0,0,0,1,True,low
CUST_001068,2025-12-01,3,1,1,0,4,True,medium
CUST_001069,2025-06-01,2,1,1,1,4,True,medium
CUST_001070,2025-11-01,5,1,1,0,4,True,medium
CUST_001071,2025-04-01,1,0,0,0,0,False,low
CUST_001072,2025-03-01,5,1,1,0,2,True,medium
CUST_001072,2025-04-01,1,0,0,0,1,False,low
CUST_001072,2025-05-01,1,0,0,0,1,False,low
CUST_001073,2025-11-01,17,6,2,1,11,True,power
CUST_001073,2025-12-01,18,6,0,2,12,True,power
CUST_001074,2025-11-01,2,1,1,0,2,True,medium
CUST_001074,2025-12-01,17,7,1,0,14,True,power
CUST_001075,2025-02-01,12,3,1,0,6,True,power
CUST_001075,2025-03-01,7,1,0,1,4,True,medium
CUST_001075,2025-04-01,9,3,0,1,6,True,power
CUST_001075,2025-05-01,7,3,0,1,6,True,power
CUST_001075,2025-06-01,9,1,0,0,6,True,medium
CUST_001075,2025-07-01,6,2,0,1,6,True,medium
CUST_001075,2025-08-01,9,4,0,1,3,True,power
CUST_001075,2025-09-01,8,3,1,1,5,True,power
CUST_001075,2025-10-01,8,4,0,1,3,True,power
CUST_001075,2025-11-01,9,2,0,1,6,True,medium
CUST_001075,2025-12-01,9,2,0,0,4,True,medium
CUST_001076,2025-12-01,3,1,1,0,1,True,medium
CUST_001077,2025-03-01,0,0,1,0,0,True,low
CUST_001077,2025-04-01,9,5,0,0,10,True,power
CUST_001077,2025-05-01,7,2,1,0,7,True,medium
CUST_001077,2025-06-01,6,4,1,1,4,True,power
CUST_001077,2025-07-01,8,3,1,0,7,True,power
CUST_001077,2025-08-01,9,1,1,0,5,True,medium
CUST_001077,2025-09-01,5,3,1,0,6,True,power
CUST_001077,2025-10-01,7,2,0,1,5,True,medium
CUST_001077,2025-11-01,7,3,1,0,6,True,power
CUST_001077,2025-12-01,9,4,0,1,7,True,power
CUST_001078,2025-08-01,0,0,0,0,1,False,low
CUST_001078,2025-09-01,14,2,2,1,6,True,power
CUST_001078,2025-10-01,5,4,1,1,5,True,power
CUST_001078,2025-11-01,8,3,1,0,6,True,power
CUST_001078,2025-12-01,8,3,1,0,3,True,power
CUST_001079,2025-10-01,1,0,0,0,1,False,low
CUST_001080,2025-01-01,0,0,1,0,1,True,low
CUST_001080,2025-02-01,10,3,1,1,7,True,power
CUST_001080,2025-03-01,6,1,1,1,5,True,medium
CUST_001080,2025-04-01,8,4,1,0,6,True,power
CUST_001080,2025-05-01,5,1,1,0,3,True,medium
CUST_001080,2025-06-01,8,2,1,0,3,True,medium
CUST_001080,2025-07-01,9,1,0,1,6,True,medium
CUST_001080,2025-08-01,8,1,0,0,7,True,medium
CUST_001080,2025-09-01,8,1,0,0,7,True,medium
CUST_001080,2025-10-01,7,2,0,0,5,True,medium
CUST_001080,2025-11-01,5,2,0,0,4,True,medium
CUST_001080,2025-12-01,6,2,1,0,5,True,medium
CUST_001081,2025-10-01,3,1,1,1,4,True,medium
CUST_001082,2025-07-01,1,0,0,0,1,False,low
CUST_001083,2025-07-01,4,1,1,0,4,True,medium
CUST_001084,2025-11-01,8,2,1,0,5,True,medium
CUST_001084,2025-12-01,6,2,0,1,6,True,medium
CUST_001085,2025-12-01,2,0,0,0,2,True,low
CUST_001086,2025-09-01,1,0,0,0,0,False,low
CUST_001087,2025-07-01,2,1,1,1,1,True,medium
CUST_001088,2025-01-01,2,1,1,0,3,True,medium
CUST_001089,2025-09-01,2,1,1,1,2,True,medium
CUST_001090,2025-03-01,4,2,0,0,3,True,medium
CUST_001090,2025-04-01,2,1,0,0,3,True,low
CUST_001090,2025-05-01,3,0,1,0,3,True,low
CUST_001090,2025-06-01,3,2,0,0,2,True,medium
CUST_001090,2025-07-01,2,2,0,0,2,True,medium
CUST_001090,2025-08-01,4,0,1,0,3,True,medium
CUST_001090,2025-09-01,2,0,0,0,3,True,low
CUST_001090,2025-10-01,2,1,0,0,1,True,low
CUST_001090,2025-11-01,3,1,0,0,3,True,low
CUST_001090,2025-12-01,2,0,1,0,1,True,low
CUST_001091,2025-01-01,4,1,1,0,3,True,medium
CUST_001091,2025-02-01,10,2,0,0,7,True,power
CUST_001091,2025-03-01,6,4,1,1,7,True,power
CUST_001091,2025-04-01,9,2,0,1,6,True,medium
CUST_001091,2025-05-01,9,4,0,1,7,True,power
CUST_001091,2025-06-01,6,1,0,0,6,True,medium
CUST_001091,2025-07-01,6,4,0,1,4,True,power
CUST_001091,2025-08-01,5,3,1,0,7,True,power
CUST_001091,2025-09-01,5,4,0,0,3,True,power
CUST_001091,2025-10-01,8,3,0,1,4,True,power
CUST_001091,2025-11-01,9,4,1,0,5,True,power
CUST_001091,2025-12-01,9,2,1,0,6,True,medium
CUST_001092,2025-01-01,1,0,0,0,0,False,low
CUST_001092,2025-02-01,1,0,0,0,1,False,low
CUST_001093,2025-01-01,1,0,0,0,2,False,low
CUST_001093,2025-02-01,1,0,0,0,0,False,low
CUST_001094,2025-06-01,3,1,1,0,2,True,medium
CUST_001095,2025-09-01,0,0,1,0,0,True,low
CUST_001095,2025-10-01,2,1,0,0,2,True,low
CUST_001096,2025-05-01,1,1,1,0,0,True,medium
CUST_001096,2025-06-01,1,0,0,0,1,False,low
CUST_001097,2025-10-01,3,1,1,0,3,True,medium
CUST_001098,2025-05-01,3,1,0,1,1,True,medium
CUST_001098,2025-06-01,1,0,1,0,0,True,low
CUST_001099,2025-10-01,3,0,0,0,0,True,low
CUST_001100,2025-02-01,2,0,1,0,1,True,low
CUST_001100,2025-03-01,8,4,1,0,6,True,power
CUST_001100,2025-04-01,6,1,1,0,6,True,medium
CUST_001100,2025-05-01,8,4,1,1,3,True,power
CUST_001100,2025-06-01,8,4,0,0,5,True,power
CUST_001100,2025-07-01,7,2,1,0,5,True,medium
CUST_001100,2025-08-01,7,2,1,1,3,True,power
CUST_001100,2025-09-01,5,3,1,0,4,True,power
CUST_001100,2025-10-01,5,1,1,0,6,True,medium
CUST_001100,2025-11-01,8,1,1,1,6,True,medium
CUST_001100,2025-12-01,8,3,1,0,4,True,power
CUST_001101,2025-11-01,4,1,1,0,3,True,medium
CUST_001102,2025-06-01,1,0,0,0,1,False,low
CUST_001103,2025-08-01,2,0,1,1,1,True,medium
CUST_001103,2025-09-01,2,1,0,0,0,True,low
CUST_001104,2025-02-01,2,1,1,0,2,True,medium
CUST_001104,2025-03-01,7,4,0,1,3,True,power
CUST_001104,2025-04-01,8,4,1,1,6,True,power
CUST_001104,2025-05-01,5,2,0,1,4,True,medium
CUST_001104,2025-06-01,7,2,0,0,5,True,medium
CUST_001104,2025-07-01,5,4,1,1,4,True,power
CUST_001104,2025-08-01,5,3,0,1,7,True,power
CUST_001104,2025-09-01,6,4,1,0,3,True,power
CUST_001104,2025-10-01,8,1,1,1,7,True,medium
CUST_001104,2025-11-01,5,1,0,1,5,True,medium
CUST_001104,2025-12-01,6,4,1,0,5,True,power
CUST_001105,2025-04-01,1,0,0,0,0,False,low
CUST_001105,2025-05-01,4,1,1,0,3,True,medium
CUST_001106,2025-07-01,10,4,2,1,9,True,power
CUST_001106,2025-08-01,9,4,0,1,5,True,power
CUST_001106,2025-09-01,9,4,0,0,5,True,power
CUST_001106,2025-10-01,6,1,1,0,5,True,medium
CUST_001106,2025-11-01,7,1,1,1,7,True,medium
CUST_001106,2025-12-01,6,2,0,0,7,True,medium
CUST_001107,2025-06-01,4,1,1,0,3,True,medium
CUST_001108,2025-08-01,2,0,0,0,1,True,low
CUST_001108,2025-09-01,1,0,0,0,0,False,low
CUST_001109,2025-09-01,5,1,1,1,2,True,medium
CUST_001110,2025-11-01,1,0,0,0,0,False,low
CUST_001110,2025-12-01,1,0,0,0,1,False,low
CUST_001111,2025-05-01,5,1,1,1,4,True,medium
CUST_001112,2025-06-01,2,1,1,0,0,True,medium
CUST_001112,2025-07-01,6,2,0,1,6,True,medium
CUST_001112,2025-08-01,2,2,0,0,3,True,medium
CUST_001112,2025-09-01,1,0,0,0,1,False,low
CUST_001113,2025-10-01,3,1,1,0,4,True,medium
CUST_001113,2025-11-01,11,7,0,0,10,True,power
CUST_001113,2025-12-01,17,7,1,2,7,True,power
CUST_001114,2025-02-01,3,1,1,0,2,True,medium
CUST_001115,2025-11-01,2,1,1,1,3,True,medium
CUST_001116,2025-07-01,0,1,1,0,1,True,medium
CUST_001116,2025-08-01,3,0,0,1,3,True,low
CUST_001117,2025-07-01,5,1,0,0,3,True,medium
CUST_001117,2025-08-01,4,2,0,0,2,True,medium
CUST_001117,2025-09-01,2,1,1,0,3,True,medium
CUST_001117,2025-10-01,4,2,0,0,2,True,medium
CUST_001117,2025-11-01,3,1,0,0,1,True,low
CUST_001117,2025-12-01,3,2,0,0,3,True,medium
CUST_001118,2025-03-01,18,7,3,1,9,True,power
CUST_001118,2025-04-01,10,5,0,0,8,True,power
CUST_001118,2025-05-01,14,3,0,0,9,True,power
CUST_001118,2025-06-01,18,5,0,1,10,True,power
CUST_001118,2025-07-01,15,3,2,0,8,True,power
CUST_001118,2025-08-01,15,6,2,1,10,True,power
CUST_001118,2025-09-01,11,4,0,0,10,True,power
CUST_001118,2025-10-01,12,6,1,2,10,True,power
CUST_001118,2025-11-01,13,3,1,2,11,True,power
CUST_001118,2025-12-01,18,4,0,1,7,True,power
CUST_001119,2025-03-01,1,0,0,0,2,False,low
CUST_001120,2025-08-01,2,1,1,1,3,True,medium
CUST_001120,2025-09-01,5,1,0,1,7,True,medium
CUST_001120,2025-10-01,5,2,0,0,3,True,medium
CUST_001120,2025-11-01,7,3,0,0,7,True,medium
CUST_001120,2025-12-01,9,4,1,0,5,True,power
CUST_001121,2025-12-01,12,8,1,1,13,True,power
CUST_001122,2025-06-01,2,0,0,0,2,True,low
CUST_001122,2025-07-01,0,1,1,0,0,True,medium
CUST_001123,2025-03-01,8,5,2,1,7,True,power
CUST_001123,2025-04-01,8,4,0,1,3,True,power
CUST_001123,2025-05-01,6,3,1,1,3,True,power
CUST_001123,2025-06-01,6,3,0,0,7,True,medium
CUST_001123,2025-07-01,5,1,0,1,6,True,medium
CUST_001123,2025-08-01,8,4,0,0,4,True,power
CUST_001123,2025-09-01,5,3,0,1,5,True,power
CUST_001123,2025-10-01,6,2,1,0,5,True,medium
CUST_001123,2025-11-01,9,1,1,1,3,True,medium
CUST_001123,2025-12-01,6,4,0,0,7,True,power
CUST_001124,2025-01-01,3,1,1,0,2,True,medium
CUST_001125,2025-01-01,11,3,1,1,7,True,power
CUST_001125,2025-02-01,9,2,1,0,7,True,medium
CUST_001125,2025-03-01,7,2,0,1,4,True,medium
CUST_001125,2025-04-01,6,1,0,1,3,True,medium
CUST_001125,2025-05-01,6,3,0,0,5,True,medium
CUST_001125,2025-06-01,6,4,1,1,4,True,power
CUST_001125,2025-07-01,5,4,0,1,6,True,power
CUST_001125,2025-08-01,5,4,1,1,5,True,power
CUST_001125,2025-09-01,5,1,0,0,4,True,medium
CUST_001125,2025-10-01,9,1,0,0,5,True,medium
CUST_001125,2025-11-01,9,1,0,1,7,True,medium
CUST_001125,2025-12-01,7,4,0,1,7,True,power
CUST_001126,2025-07-01,1,0,0,0,0,False,low
CUST_001127,2025-03-01,1,0,0,0,1,False,low
CUST_001128,2025-03-01,5,1,1,1,0,True,medium
CUST_001128,2025-04-01,0,0,0,0,1,False,low
CUST_001129,2025-12-01,2,0,0,0,2,True,low
CUST_001130,2025-03-01,3,1,1,1,2,True,medium
CUST_001131,2025-12-01,3,0,0,0,2,True,low
CUST_001132,2025-10-01,20,7,1,1,9,True,power
CUST_001132,2025-11-01,13,7,0,0,10,True,power
CUST_001132,2025-12-01,17,4,1,1,6,True,power
CUST_001133,2025-01-01,1,0,0,0,1,False,low
CUST_001134,2025-07-01,1,0,1,0,2,True,low
CUST_001134,2025-08-01,4,1,0,0,0,True,medium
CUST_001135,2025-09-01,2,0,0,0,2,True,low
CUST_001136,2025-03-01,2,1,1,0,1,True,medium
CUST_001137,2025-05-01,3,1,1,0,1,True,medium
CUST_001137,2025-06-01,0,0,0,1,0,True,low
CUST_001138,2025-08-01,1,0,0,0,0,False,low
CUST_001138,2025-09-01,1,0,0,0,0,False,low
CUST_001139,2025-10-01,3,1,1,0,2,True,medium
CUST_001140,2025-01-01,12,8,3,2,10,True,power
CUST_001140,2025-02-01,12,6,2,2,11,True,power
CUST_001140,2025-03-01,11,7,1,2,12,True,power
CUST_001140,2025-04-01,14,5,0,0,12,True,power
CUST_001140,2025-05-01,13,4,1,1,10,True,power
CUST_001140,2025-06-01,16,6,2,0,12,True,power
CUST_001140,2025-07-01,14,6,1,0,8,True,power
CUST_001140,2025-08-01,11,7,1,2,9,True,power
CUST_001140,2025-09-01,12,5,0,1,10,True,power
CUST_001140,2025-10-01,17,4,0,2,10,True,power
CUST_001140,2025-11-01,11,3,1,0,8,True,power
CUST_001140,2025-12-01,13,4,1,1,12,True,power
CUST_001141,2025-08-01,4,1,1,1,4,True,medium
CUST_001142,2025-12-01,2,1,1,0,1,True,medium
CUST_001143,2025-02-01,4,1,1,1,4,True,medium
CUST_001144,2025-06-01,16,8,3,3,9,True,power
CUST_001144,2025-07-01,14,5,0,1,12,True,power
CUST_001144,2025-08-01,11,4,0,0,7,True,power
CUST_001144,2025-09-01,11,6,0,0,12,True,power
CUST_001144,2025-10-01,10,6,1,2,12,True,power
CUST_001144,2025-11-01,12,4,1,0,9,True,power
CUST_001144,2025-12-01,12,5,2,0,8,True,power
CUST_001145,2025-09-01,3,1,1,1,3,True,medium
CUST_001145,2025-10-01,5,3,1,1,4,True,power
CUST_001145,2025-11-01,9,1,1,1,3,True,medium
CUST_001145,2025-12-01,9,2,1,0,7,True,medium
CUST_001146,2025-05-01,1,0,0,0,1,False,low
CUST_001146,2025-06-01,1,0,0,0,1,False,low
CUST_001147,2025-10-01,0,0,0,0,1,False,low
CUST_001147,2025-11-01,7,5,1,0,10,True,power
CUST_001147,2025-12-01,8,1,0,1,6,True,medium
CUST_001148,2025-12-01,1,0,0,0,1,False,low
CUST_001149,2025-02-01,2,1,1,1,2,True,medium
CUST_001150,2025-08-01,11,5,2,1,7,True,power
CUST_001150,2025-09-01,6,2,0,1,5,True,medium
CUST_001150,2025-10-01,6,1,0,0,7,True,medium
CUST_001150,2025-11-01,7,4,1,1,5,True,power
CUST_001150,2025-12-01,8,1,0,1,6,True,medium
CUST_001151,2025-04-01,2,0,0,0,1,True,low
CUST_001152,2025-03-01,1,0,0,0,0,False,low
CUST_001153,2025-10-01,7,3,1,2,7,True,power
CUST_001153,2025-11-01,7,1,1,0,5,True,medium
CUST_001153,2025-12-01,6,4,0,0,4,True,power
CUST_001154,2025-10-01,8,3,1,0,5,True,power
CUST_001154,2025-11-01,1,0,0,0,1,False,low
CUST_001155,2025-12-01,5,1,1,0,4,True,medium
CUST_001156,2025-09-01,1,0,0,0,0,False,low
CUST_001156,2025-10-01,2,0,0,0,1,True,low
CUST_001157,2025-05-01,2,1,1,0,1,True,medium
CUST_001157,2025-06-01,4,0,0,0,3,True,medium
CUST_001157,2025-07-01,1,0,0,0,1,False,low
CUST_001158,2025-07-01,2,0,0,0,0,True,low
CUST_001158,2025-08-01,1,0,0,0,0,False,low
CUST_001159,2025-04-01,3,0,0,0,1,True,low
CUST_001160,2025-01-01,5,1,1,0,3,True,medium
CUST_001161,2025-02-01,1,1,1,0,0,True,medium
CUST_001161,2025-03-01,1,0,0,1,4,True,low
CUST_001162,2025-01-01,3,1,1,0,1,True,medium
CUST_001163,2025-04-01,2,0,0,0,1,True,low
CUST_001163,2025-05-01,1,1,0,0,1,True,low
CUST_001164,2025-11-01,4,1,1,1,4,True,medium
CUST_001165,2025-04-01,1,0,0,0,0,False,low
CUST_001166,2025-02-01,5,1,1,0,1,True,medium
CUST_001167,2025-12-01,3,1,0,0,2,True,low
CUST_001168,2025-02-01,5,1,1,0,3,True,medium
CUST_001169,2025-05-01,7,2,1,0,8,True,medium
CUST_001169,2025-06-01,6,2,1,0,3,True,medium
CUST_001169,2025-07-01,9,3,0,1,7,True,power
CUST_001169,2025-08-01,8,4,0,1,5,True,power
CUST_001169,2025-09-01,8,1,1,1,7,True,medium
CUST_001169,2025-10-01,5,2,1,1,7,True,power
CUST_001169,2025-11-01,7,1,1,1,5,True,medium
CUST_001169,2025-12-01,7,4,0,0,6,True,power
CUST_001170,2025-07-01,1,0,0,0,0,False,low
CUST_001170,2025-08-01,1,0,0,0,0,False,low
CUST_001171,2025-04-01,4,1,1,1,2,True,medium
CUST_001172,2025-01-01,2,0,0,0,2,True,low
CUST_001173,2025-09-01,2,1,0,0,0,True,low
CUST_001174,2025-05-01,3,0,0,0,1,True,low
CUST_001175,2025-12-01,5,1,0,0,1,True,medium
CUST_001175,2026-01-01,0,0,1,0,0,True,low
CUST_001176,2025-02-01,2,1,1,0,4,True,medium
CUST_001177,2025-09-01,4,1,1,0,3,True,medium
CUST_001178,2025-06-01,3,1,1,1,3,True,medium
CUST_001179,2025-10-01,3,1,1,0,1,True,medium
CUST_001180,2025-05-01,0,0,0,0,1,False,low
CUST_001180,2025-06-01,3,0,0,0,1,True,low
CUST_001181,2025-04-01,3,1,1,1,2,True,medium
CUST_001182,2025-09-01,2,0,0,0,0,True,low
CUST_001183,2025-04-01,3,0,0,0,2,True,low
CUST_001184,2025-10-01,1,0,0,0,1,False,low
CUST_001185,2025-01-01,3,0,0,0,0,True,low
CUST_001186,2025-03-01,3,0,0,0,1,True,low
CUST_001187,2025-10-01,2,1,1,0,3,True,medium
CUST_001188,2025-03-01,2,0,0,0,2,True,low
CUST_001189,2025-05-01,4,1,1,1,4,True,medium
CUST_001190,2025-06-01,10,2,2,0,6,True,power
CUST_001190,2025-07-01,7,3,1,0,4,True,power
